,Distance,Energy,Full Light Spectrum,Humidity (%),IR Spectrum,Luminosity (lux),Pressure (HP-900),Temperature (deg F),Time,Rain
0,0,0,144,17.4350219281603,71,112.4448,924.648365588845,98.1781777636035,18:39:02 - 2018/08/28,0
0,0,0,2,20.6489874798058,0,8.16,925.148103857707,94.1449304869446,19:39:02 - 2018/08/28,0
0,0,0,0,21.2003813449348,0,0,925.732924588552,91.5786874147397,20:39:02 - 2018/08/28,0
0,0,0,0,23.2070645241509,0,0,926.129838710663,89.1371522630856,21:39:02 - 2018/08/28,0
0,0,0,0,28.5639033661662,0,0,926.565466252222,85.4385076147436,22:39:02 - 2018/08/28,0
0,0,0,0,31.1471113852942,0,0,926.861721093059,83.902915642067,23:39:02 - 2018/08/28,0
0,0,0,0,34.8299264924597,0,0,926.949749931282,82.8817198997346,00:39:02 - 2018/08/29,0
0,0,0,0,37.293506609686,0,0,927.146393015513,81.1923625409433,01:39:02 - 2018/08/29,0
0,0,0,0,38.6017298378055,0,0,927.239337029937,80.16594071609,02:39:02 - 2018/08/29,0
0,0,0,0,41.4863826742267,0,0,927.290407077234,78.8220484196697,03:39:02 - 2018/08/29,0
0,0,0,0,46.8794013288305,0,0,927.532176748578,77.649428278541,04:39:03 - 2018/08/29,0
0,0,0,0,46.6855468655162,0,0,928.028235997042,77.0971987145797,05:39:03 - 2018/08/29,0
0,1,502839,25,46.1655413986827,10,35.088,928.453263612476,77.229430731738,06:37:00 - 2018/08/29,0
0,0,0,26,46.0507439173799,10,39.168,928.460153723976,77.4210799657972,06:39:03 - 2018/08/29,0
0,0,0,55,45.3277139971935,22,77.1936,928.646326715759,80.1036099699374,07:39:03 - 2018/08/29,0
0,0,0,74,44.4477971552739,30,101.184,928.847562765605,82.7745325766756,08:39:03 - 2018/08/29,0
0,0,0,91,41.4977095434107,38,117.0144,928.953278599003,85.8026011200407,09:39:03 - 2018/08/29,0
0,0,0,102,31.5017568989639,42,135.1296,928.791431691812,89.2478390726782,10:39:03 - 2018/08/29,0
0,0,0,107,23.2597389370094,45,135.456,928.230948556806,92.8481134743951,11:39:03 - 2018/08/29,0
0,0,0,107,19.3379166680859,45,135.456,927.662696237226,96.4991511643323,12:39:03 - 2018/08/29,0
0,0,0,103,18.3497423876351,43,132.5184,927.254480269,98.2952791424308,13:39:03 - 2018/08/29,0
0,0,0,99,16.5935100017026,41,129.5808,926.48322716435,100.609941772254,14:39:03 - 2018/08/29,0
0,0,0,95,14.5662264001829,39,126.6432,925.477098622851,100.447395821255,15:39:04 - 2018/08/29,0
0,0,0,98,13.989306195249,40,132.192,924.931929897812,100.651889140305,16:39:04 - 2018/08/29,0
0,0,0,1016,12.7377439933703,486,893.3568,924.758509393671,101.517638577551,17:39:04 - 2018/08/29,0
0,0,0,133,14.3157142071164,66,101.0208,925.06050150436,98.9506988338403,18:39:04 - 2018/08/29,0
0,0,0,0,18.361912566299,0,0,925.651486999063,94.726928480412,19:39:04 - 2018/08/29,0
0,0,0,0,19.633426164662,0,0,926.559856992887,93.2553338970012,20:39:04 - 2018/08/29,0
0,0,0,0,19.6471849183591,0,0,927.148526390305,93.1632868470642,21:39:04 - 2018/08/29,0
0,0,0,0,34.373213186995,0,0,928.561216936848,90.6687147313279,22:39:04 - 2018/08/29,0
0,0,0,0,39.1551799315515,0,0,930.172065153964,87.1605313075636,23:39:04 - 2018/08/29,0
0,0,0,0,38.1303630342774,0,0,930.381326570028,84.9247002200547,00:39:04 - 2018/08/30,0
0,0,0,0,40.2673692111731,0,0,930.487738092205,84.1487492128338,01:39:04 - 2018/08/30,0
0,0,0,0,38.3123443419978,0,0,929.99238709362,83.5376612229262,02:39:04 - 2018/08/30,0
0,0,0,0,36.3730077712186,0,0,929.35739872537,83.649509380652,03:39:05 - 2018/08/30,0
0,0,0,0,36.9343883768796,0,0,928.961622788318,83.4048416336067,04:39:05 - 2018/08/30,0
0,0,0,0,41.1369644836785,0,0,929.166383771621,81.8459670365282,05:39:05 - 2018/08/30,0
0,0,0,27,42.7962187561626,12,29.8656,928.831167221353,80.6669176575601,06:39:05 - 2018/08/30,0
0,0,0,96,32.7746037530476,43,103.9584,928.61653054078,85.9558119060276,07:39:05 - 2018/08/30,0
0,0,0,171,38.7512724549204,77,182.4576,928.94611811938,86.3746664502197,08:39:05 - 2018/08/30,0
0,0,0,174,35.3938420076128,79,181.3152,928.907408653969,89.3293978217543,09:39:05 - 2018/08/30,0
0,0,0,252,30.1792651107126,115,258.672,928.643367053802,91.0339848565243,10:39:05 - 2018/08/30,0
0,0,0,171,27.9265863189701,75,195.84,928.502158468488,94.8463577506321,11:39:05 - 2018/08/30,0
0,0,0,184,25.3805439307447,83,195.3504,927.92201836003,96.2742724177851,12:39:05 - 2018/08/30,0
0,0,0,261,20.0471013774053,119,268.6272,927.411657941785,98.3133395614495,13:39:05 - 2018/08/30,0
0,0,0,224,19.1382566927101,100,244.8,926.544914228419,99.9154813316899,14:39:05 - 2018/08/30,0
0,0,0,122,19.6140552564662,51,156.5088,925.7965043815,99.3031700499113,15:39:06 - 2018/08/30,0
0,0,0,116,21.6162407894999,47,158.7936,925.35217016572,98.8726309302801,16:39:06 - 2018/08/30,0
0,0,0,98,22.3223276834829,41,125.5008,925.234440468489,97.3351667947674,17:39:06 - 2018/08/30,0
0,0,0,49,22.6890368817727,24,39.3312,925.328543840494,95.7715005717724,18:39:06 - 2018/08/30,0
0,0,0,0,26.0391757456345,0,0,925.799229092507,92.3476823072341,19:39:06 - 2018/08/30,0
0,0,0,0,25.9405729756243,0,0,926.418450510312,91.1796270765492,20:39:06 - 2018/08/30,0
0,0,0,0,26.22298912195,0,0,926.328722550237,90.273734544311,21:39:06 - 2018/08/30,0
0,0,0,0,28.0392476863424,0,0,926.479889586092,88.9524802241574,22:39:06 - 2018/08/30,0
0,0,0,0,31.8794860190621,0,0,926.491286805236,86.5418590323984,23:39:06 - 2018/08/30,0
0,0,0,0,35.4564218464962,0,0,926.583498137457,84.1627302799433,00:39:06 - 2018/08/31,0
0,0,0,0,35.5527088412673,0,0,926.438473192276,83.9868019380512,01:39:06 - 2018/08/31,0
0,0,0,0,38.6994878243756,0,0,926.624127075116,82.9947326958179,02:39:06 - 2018/08/31,0
0,0,0,0,40.9984103052633,0,0,926.726626306388,82.4430678693008,03:39:07 - 2018/08/31,0
0,0,0,0,44.5374375332395,0,0,926.742695282924,81.02401028507,04:39:07 - 2018/08/31,0
0,0,0,0,44.5840166646387,0,0,926.950736573535,81.3350834453562,05:39:07 - 2018/08/31,0
0,0,0,16,47.5632238974494,6,25.1328,927.397181118031,80.4869153032213,06:39:07 - 2018/08/31,0
0,0,0,30,46.8639100184059,11,48.7968,927.653739913636,81.9240269256753,07:39:07 - 2018/08/31,0
0,0,0,42,42.9129250143892,16,64.3008,927.680785364472,84.6340094399447,08:39:07 - 2018/08/31,0
0,0,0,53,38.783315381879,21,75.7248,927.643604809621,87.5193855869263,09:39:07 - 2018/08/31,0
0,0,0,61,34.4713878575985,25,81.6,927.252814642496,90.3908303423625,10:39:07 - 2018/08/31,0
0,0,0,64,29.3634074443404,26,87.1488,926.591155437676,93.5116677230072,11:39:07 - 2018/08/31,0
0,0,0,65,25.920564641528,27,84.5376,925.572030563997,96.4135107767205,12:39:07 - 2018/08/31,0
0,0,0,67,21.8969122445693,27,92.6976,924.518642283764,99.8688733525495,13:39:08 - 2018/08/31,0
0,0,0,68,22.3574867805646,27,96.7776,923.379095207115,99.5647566101871,14:39:08 - 2018/08/31,0
0,0,0,63,22.1448734459174,25,89.76,922.51664177142,100.071618157236,15:39:08 - 2018/08/31,0
0,0,0,63,21.7650856459888,25,89.76,921.812060093139,99.8583865590479,16:39:08 - 2018/08/31,0
0,0,0,88,22.3056419322883,37,111.4656,921.421239672204,99.8234305854973,17:39:08 - 2018/08/31,0
0,0,0,7,22.9964997355783,3,8.4864,921.293500827956,98.6943566017022,18:39:08 - 2018/08/31,0
0,0,0,0,25.9962572440174,0,0,921.619436357324,95.7033381097353,19:39:08 - 2018/08/31,0
0,0,0,0,27.5072850679714,0,0,922.276201753492,94.7012948921601,20:39:08 - 2018/08/31,0
0,0,0,0,32.3700610612646,0,0,922.783989949944,92.9302565692687,21:39:08 - 2018/08/31,0
0,0,0,1,34.5187309154327,0,4.08,923.135969843002,91.6771418648263,22:39:08 - 2018/08/31,0
0,0,0,0,36.9842202830971,0,0,923.60382074717,89.7540865276297,23:39:08 - 2018/08/31,0
0,0,0,0,39.0752705567678,0,0,923.782870820489,88.121749872935,00:39:09 - 2018/09/01,0
0,0,0,0,42.2870197578147,0,0,923.562875071707,87.0638272027644,01:39:09 - 2018/09/01,0
0,0,0,0,43.2789829498813,0,0,923.651715136055,86.4206880849473,02:39:09 - 2018/09/01,0
0,0,0,0,45.2607814086445,0,0,923.74043818482,85.6732750154192,03:39:09 - 2018/09/01,0
0,0,0,0,45.8889530250074,0,0,924.071079285536,84.9782945678116,04:39:09 - 2018/09/01,0
0,0,0,0,47.4570371696123,0,0,924.546009366021,83.8586423362941,05:39:09 - 2018/09/01,0
0,0,0,6,47.0616300144814,2,11.0976,924.861011512033,84.019424397949,06:24:11 - 2018/09/01,0
0,0,0,6,46.8603511773999,2,11.0976,924.853361040797,84.0200069419341,06:24:14 - 2018/09/01,0
0,0,0,9,46.7353834530627,3,16.6464,925.109789273883,84.4411867787259,06:39:09 - 2018/09/01,0
0,0,0,31,46.9643166252282,12,46.1856,925.571660813051,85.0243158150337,07:24:11 - 2018/09/01,0
0,0,0,31,46.9755191532561,12,46.1856,925.572259828903,85.0248983625487,07:24:14 - 2018/09/01,0
0,0,0,27,46.9323265910048,10,43.248,925.609846867608,85.2066532871629,07:39:09 - 2018/09/01,0
0,0,0,23,48.3148389641698,8,40.3104,925.992172377691,85.7175488056481,08:24:11 - 2018/09/01,0
0,0,0,23,48.2980804762428,8,40.3104,925.992462035544,85.7216266553426,08:24:14 - 2018/09/01,0
0,0,0,31,48.8318691939553,11,52.8768,926.068959153042,85.8812454221633,08:39:09 - 2018/09/01,0
0,0,0,64,47.7768566366228,26,87.1488,925.782430971757,88.0337835786898,09:24:12 - 2018/09/01,0
0,0,0,64,47.7656677830109,26,87.1488,925.79158529505,88.0384440434395,09:24:14 - 2018/09/01,0
0,0,0,64,46.6152168553821,26,87.1488,925.752407976574,88.9175265490819,09:39:09 - 2018/09/01,0
0,0,0,87,44.2333970996231,36,114.0768,925.365710842109,90.9623289312146,10:24:12 - 2018/09/01,0
0,0,0,87,44.3236987767033,37,107.3856,925.358307232065,90.9634940679639,10:24:15 - 2018/09/01,0
0,0,0,130,42.3106418378033,56,155.6928,925.188627008606,91.9433769722712,10:39:09 - 2018/09/01,0
0,10,71252,172,38.8450085370863,75,199.92,924.936699496852,93.8070346910506,11:02:00 - 2018/09/01,0
0,0,0,170,37.1424721210471,75,191.76,924.639689349211,95.2157151598626,11:24:12 - 2018/09/01,0
0,0,0,170,37.2106683749825,76,185.0688,924.638560251486,95.2203758264329,11:24:15 - 2018/09/01,0
0,0,0,52,35.3217574064794,23,58.2624,924.599734763075,95.3829166550003,11:39:10 - 2018/09/01,0
0,0,0,161,35.6314254466541,69,195.1872,924.140406044327,94.9879252408661,12:24:12 - 2018/09/01,0
0,0,0,161,35.6768930939048,69,195.1872,924.126130427114,94.9908381534566,12:24:15 - 2018/09/01,0
0,0,0,161,30.1251933673823,70,188.496,924.063173673701,94.8393667665911,12:39:10 - 2018/09/01,0
0,0,0,135,29.0579856628667,58,162.7104,923.522137346781,95.0013246392057,13:24:12 - 2018/09/01,0
0,0,0,135,29.0978171346822,58,162.7104,923.516485142059,95.0042375520315,13:24:15 - 2018/09/01,0
0,0,0,93,28.708890483489,39,118.4832,923.280601268553,95.4959379701873,13:39:10 - 2018/09/01,0
0,0,0,61,32.4527374583658,26,74.9088,922.761298537244,94.8813126752579,14:24:12 - 2018/09/01,0
0,0,0,61,32.367537680979,26,74.9088,922.760182333852,94.8661655403489,14:24:15 - 2018/09/01,0
0,0,0,70,31.3376881606435,30,84.864,922.724239555658,93.8489803386343,14:39:10 - 2018/09/01,0
0,1,278232,103,43.4890491136787,45,119.136,922.841203838307,89.6876742302843,14:49:48 - 2018/09/01,0
0,0,0,126,47.2258882634317,55,146.064,922.244887324416,89.2851230672791,15:24:12 - 2018/09/01,0
0,0,0,125,46.820744507388,54,148.6752,922.2465058009,89.2892010046971,15:24:15 - 2018/09/01,0
0,0,0,98,41.4487599821732,41,125.5008,921.994804914947,90.0844007173994,15:39:10 - 2018/09/01,0
0,0,0,83,32.1332019499447,35,104.448,921.655304191149,92.7770393400293,16:24:12 - 2018/09/01,0
0,0,0,83,32.1048209444327,35,104.448,921.655304191149,92.7770393400293,16:24:15 - 2018/09/01,0
0,0,0,96,32.0931017528603,40,124.032,921.577256487743,92.8125764034049,16:39:10 - 2018/09/01,0
0,0,0,61,35.464679107157,26,74.9088,921.416490214011,92.5865375071607,17:24:12 - 2018/09/01,0
0,0,0,61,35.476032974514,26,74.9088,921.407763236146,92.5842072108656,17:24:15 - 2018/09/01,0
0,0,0,37,36.0555381754487,16,43.9008,921.345029815986,92.3488474537159,17:39:10 - 2018/09/01,0
0,6,129700,333,35.4361760579545,158,301.4304,921.363295412091,93.5157457643498,18:08:08 - 2018/09/01,0
0,0,0,60,32.8562008805118,27,64.1376,921.39380377037,94.342425072618,18:24:12 - 2018/09/01,0
0,0,0,57,32.9302688428554,26,58.5888,921.388477096277,94.3261128265434,18:24:15 - 2018/09/01,0
0,0,0,9,34.6768405061951,4,9.9552,921.456853630512,93.3351468867161,18:39:10 - 2018/09/01,0
0,0,0,0,38.5981169895839,0,0,921.919895693134,90.1624644844618,19:24:12 - 2018/09/01,0
0,0,0,0,38.5698686752775,0,0,921.927676123974,90.1677075746112,19:24:15 - 2018/09/01,0
0,0,0,0,39.5925139989644,0,0,922.107186820731,89.431928877498,19:39:10 - 2018/09/01,0
0,0,0,0,39.9538558488315,0,0,922.761259947362,87.9813533592795,20:24:13 - 2018/09/01,0
0,0,0,0,39.6160324075226,0,0,922.759604498958,87.9813533592795,20:24:15 - 2018/09/01,0
0,0,0,0,39.8018887974705,0,0,923.104765431997,87.8339662757278,20:39:10 - 2018/09/01,0
0,0,0,0,43.0199793896315,0,0,923.74637699563,87.7296885368414,21:24:13 - 2018/09/01,0
0,0,0,0,42.9974619476181,0,0,923.742360397504,87.7232804097746,21:24:16 - 2018/09/01,0
0,0,0,0,43.6204436896862,0,0,923.836035354054,87.4611299692986,21:39:10 - 2018/09/01,0
0,0,0,0,46.2215502667695,0,0,924.010340441154,86.7026436955047,22:24:13 - 2018/09/01,0
0,0,0,0,46.4851058127489,0,0,924.014350121127,86.6840019874454,22:24:16 - 2018/09/01,0
0,0,0,0,45.8206794404274,0,0,923.980869646588,86.3606851966292,22:39:10 - 2018/09/01,0
0,0,0,0,47.4439778336947,0,0,924.068080767484,85.4350123209666,23:24:13 - 2018/09/01,0
0,0,0,0,47.4327675498782,0,0,924.065531983696,85.4338472230572,23:24:16 - 2018/09/01,0
0,0,0,0,47.754876528015,0,0,924.244014189802,85.1583017973852,23:39:11 - 2018/09/01,0
0,0,0,1,48.9583978109304,0,4.08,924.31828629938,84.6806131379298,00:24:13 - 2018/09/02,0
0,0,0,1,49.752339250191,0,4.08,924.316058549106,84.672457489837,00:24:16 - 2018/09/02,0
0,0,0,0,48.6100697991699,0,0,924.350485244023,84.5361417168057,00:39:11 - 2018/09/02,0
0,0,0,0,48.9422965149962,0,0,924.338278357577,84.2466167073531,01:24:13 - 2018/09/02,0
0,0,0,0,48.7634181529576,0,0,924.34263038674,84.246034162572,01:24:16 - 2018/09/02,0
0,0,0,0,49.3551730150676,0,0,924.462769688304,84.1854495165102,01:39:11 - 2018/09/02,0
0,0,0,0,50.0057313172235,0,0,924.783903114712,83.9308777360136,02:24:13 - 2018/09/02,0
0,0,0,0,50.0001233698131,0,0,924.789004901535,83.9291301050038,02:24:16 - 2018/09/02,0
0,0,0,0,50.8987669530026,0,0,924.919985058657,83.8912647709808,02:39:11 - 2018/09/02,0
0,0,0,0,53.2123509923532,0,0,924.774598022735,83.7147541741626,03:24:13 - 2018/09/02,0
0,0,0,0,53.4464884894878,0,0,924.771161280058,83.7048509449237,03:24:16 - 2018/09/02,0
0,0,0,0,53.7111409412755,0,0,924.89219976614,83.5254278352516,03:39:11 - 2018/09/02,0
0,0,0,0,56.0710501842055,0,0,925.461828653026,83.0623073941872,04:24:13 - 2018/09/02,0
0,0,0,0,55.9764706267301,0,0,925.471270978363,83.0675502598669,04:24:16 - 2018/09/02,0
0,0,0,0,55.1713868685781,0,0,925.604205070705,81.7591691432331,04:39:11 - 2018/09/02,0
0,0,0,0,56.0183966630561,0,0,926.132558839884,79.6771983909984,05:24:13 - 2018/09/02,0
0,0,0,0,55.9631777156123,0,0,926.131270214585,79.6894314947892,05:24:16 - 2018/09/02,0
0,0,0,0,56.1505493598437,0,0,926.297005090745,79.6311786276781,05:39:11 - 2018/09/02,0
0,0,0,5,57.6087943687865,1,13.7088,926.921719441679,79.3853517538595,06:24:13 - 2018/09/02,0
0,0,0,5,57.7473387917366,1,13.7088,926.921719441679,79.3853517538595,06:24:16 - 2018/09/02,0
0,0,0,16,59.5171407854888,6,25.1328,927.126221899018,79.4843814933182,06:39:11 - 2018/09/02,0
0,0,0,28,55.6168626569929,11,40.6368,927.56315392095,79.8449667502365,07:24:13 - 2018/09/02,0
0,0,0,28,55.6169406763757,11,40.6368,927.556600091804,79.8490444555253,07:24:16 - 2018/09/02,0
0,0,0,31,54.9543793709963,12,46.1856,927.752186971096,80.0197256382654,07:39:11 - 2018/09/02,0
0,0,0,41,54.2374639262787,16,60.2208,927.848826166726,81.4900377092242,08:24:14 - 2018/09/02,0
0,0,0,41,54.1818382319916,16,60.2208,927.843586261632,81.4894551741265,08:24:16 - 2018/09/02,0
0,0,0,43,53.9845200746481,17,61.6896,927.909919717684,82.2758794194085,08:39:11 - 2018/09/02,0
0,0,0,51,50.1604659601632,21,67.5648,927.816237001985,84.2361309016063,09:24:14 - 2018/09/02,0
0,0,0,51,50.2330887790025,21,67.5648,927.810385107993,84.2349658121198,09:24:16 - 2018/09/02,0
0,0,0,54,48.3570418620762,22,73.1136,927.814546327138,84.9357686165418,09:39:11 - 2018/09/02,0
0,0,0,61,43.3369967048571,25,81.6,927.639304544829,86.8721668243408,10:24:14 - 2018/09/02,0
0,0,0,61,43.6740073088354,25,81.6,927.642003283578,86.8750795943918,10:24:17 - 2018/09/02,0
0,0,0,63,42.0749745458247,25,89.76,927.380535284383,87.6667723909039,10:39:11 - 2018/09/02,0
0,0,0,66,36.9834931340149,27,88.6176,927.130460015891,89.9352640705392,11:24:14 - 2018/09/02,0
0,0,0,66,37.3336676449472,27,88.6176,927.130733695873,89.9393420239433,11:24:17 - 2018/09/02,0
0,0,0,68,36.8676611920569,28,90.0864,927.027186914657,90.6151185445945,11:39:11 - 2018/09/02,0
0,0,0,73,33.1331550012279,30,97.104,926.518371989523,92.6564464112379,12:24:14 - 2018/09/02,0
0,0,0,73,33.1275226636405,30,97.104,926.516152727859,92.651785816716,12:24:17 - 2018/09/02,0
0,0,0,70,31.9421597035706,29,91.5552,926.32418204757,93.1306625884622,12:39:11 - 2018/09/02,0
0,0,0,74,28.5713674066665,30,101.184,925.707735484908,94.3925269813071,13:24:14 - 2018/09/02,0
0,0,0,74,28.5314830331099,30,101.184,925.71784748459,94.3948573030098,13:24:17 - 2018/09/02,0
0,0,0,77,28.9792630915324,32,100.0416,925.45590006947,95.3258234425873,13:39:12 - 2018/09/02,0
0,0,0,16,29.0256804438267,7,18.4416,923.379289563113,92.8655907252163,16:28:21 - 2018/09/02,0
0,10,69710,16,29.0199390529139,7,18.4416,923.374548117732,92.8696687506729,16:28:22 - 2018/09/02,0
0,1,18728,14,34.1777884149032,6,16.9728,923.539119531818,91.8140460789514,16:34:23 - 2018/09/02,0
0,1,71436,12,41.0008870718171,5,15.504,923.648347808578,87.9731975488609,16:41:05 - 2018/09/02,0
0,1,250113,10,47.4749612994264,4,14.0352,923.81060355669,83.9792288679212,16:46:07 - 2018/09/02,0
0,1,59368,10,51.9752153236547,4,14.0352,923.972594001491,81.9933487983347,16:51:18 - 2018/09/02,0
0,1,112042,9,56.0320849419841,4,9.9552,923.792336306573,80.0709882803561,16:57:28 - 2018/09/02,0
0,1,67569,8,59.714150081195,3,12.5664,923.681171878122,80.9308049573999,17:02:49 - 2018/09/02,0
0,1,78277,8,59.9304579209512,3,12.5664,924.288326269085,80.9267272255104,17:09:57 - 2018/09/02,0
0,1,161798,7,62.076422066841,3,8.4864,924.257191631745,79.1284572348433,17:15:10 - 2018/09/02,0
0,1,89929,6,57.6540899250725,3,4.4064,924.004058198912,77.2533140588552,17:20:15 - 2018/09/02,0
0,1,60464,7,57.7473452358569,3,8.4864,924.307897008549,76.7471047642183,17:26:36 - 2018/09/02,0
0,0,0,7,55.0808803106754,3,8.4864,924.401064455884,76.3172067147977,17:28:21 - 2018/09/02,0
0,1,198071,5,58.5548745884805,2,7.0176,924.790566133349,74.7618938137764,17:32:22 - 2018/09/02,0
0,1,134016,9,50.2505661647527,4,9.9552,924.62802712681,75.6682841278463,17:38:40 - 2018/09/02,0
0,1,42087,9,54.5903598624879,4,9.9552,924.861913224953,76.3807010720008,17:44:05 - 2018/09/02,0
0,1,64889,7,59.841053714864,3,8.4864,925.497193983341,76.9970053621059,17:50:51 - 2018/09/02,0
0,1,42755,7,54.8001061843321,3,8.4864,925.513530001625,76.3684682123002,17:56:50 - 2018/09/02,0
0,1,29760,8,62.5029748641274,4,5.8752,925.610992632624,76.1010930756999,18:03:55 - 2018/09/02,0
0,1,124377,10,64.1373758979904,5,7.344,925.084821234518,75.5075101631098,18:10:50 - 2018/09/02,0
0,6,28180,6,64.2291736902691,3,4.4064,924.233577876044,75.2762522335845,18:19:19 - 2018/09/02,0
0,0,0,1,64.1520256487453,0,4.08,924.195521520513,75.4480937373309,18:28:21 - 2018/09/02,0
0,12,38535,1,64.2769580403215,0,4.08,924.231343550584,75.7445935642126,18:31:51 - 2018/09/02,0
0,1,39756,0,69.1910728497228,0,0,924.835398934991,75.3286784361888,18:58:43 - 2018/09/02,0
0,1,44177,0,69.9714735772789,0,0,924.584762067554,75.4760544056336,19:04:14 - 2018/09/02,0
0,12,45296,0,72.7830644135845,0,0,924.894861410108,75.2011080387577,19:12:28 - 2018/09/02,0
0,1,37693,0,69.715169194997,0,0,924.935090200355,75.6711967011088,19:23:12 - 2018/09/02,0
0,0,0,0,66.9097019614646,0,0,924.932457310612,75.6414884562316,19:28:21 - 2018/09/02,0
0,12,5018,0,68.7354437331896,0,0,924.868115464803,75.3420762461802,19:36:35 - 2018/09/02,0
0,12,48743,0,71.4307468494224,0,0,925.079557247822,75.834300885459,19:49:20 - 2018/09/02,0
0,14,17093,0,72.2147738377046,0,0,925.654040555364,75.9275033485483,20:16:38 - 2018/09/02,0
0,14,27401,0,69.2504036351962,0,0,925.901184856976,75.8832321720489,20:27:18 - 2018/09/02,0
0,0,0,0,69.1929605929215,0,0,925.953316830418,75.8179904598044,20:28:21 - 2018/09/02,0
0,14,30746,0,68.7040065523525,0,0,926.728416877988,75.2354763096853,20:41:00 - 2018/09/02,0
0,1,421797,0,69.8062527260547,0,0,927.161576190441,74.7514086077695,20:56:52 - 2018/09/02,0
0,1,41441,0,68.4909730200599,0,0,927.293081423087,74.9715980731487,21:02:01 - 2018/09/02,0
0,12,52244,0,67.2737593830008,0,0,927.668081805203,75.0461596515042,21:27:36 - 2018/09/02,0
0,0,0,0,67.0073320051265,0,0,927.676454371626,74.9721805853496,21:28:22 - 2018/09/02,0
0,5,223128,0,74.1584359542111,0,0,928.416429974508,74.5318019454367,22:25:23 - 2018/09/02,0
0,0,0,0,75.9920731363977,0,0,928.763419828539,74.3663690019621,22:28:22 - 2018/09/02,1
0,5,10044,0,77.5165134426831,0,0,928.920541912229,74.1817134113974,22:33:52 - 2018/09/02,1
0,5,39616,0,76.1257179989513,0,0,928.411237722343,73.9411371933679,22:41:49 - 2018/09/02,1
0,0,0,0,77.5754041393131,0,0,929.65387538077,73.0213586967143,23:28:22 - 2018/09/02,1
0,0,0,0,77.457176896479,0,0,929.588230363623,72.497104711651,00:28:22 - 2018/09/03,1
0,0,0,0,78.5755456139307,0,0,928.3800233499,71.5959742350329,01:28:22 - 2018/09/03,1
